D06710 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06710;
Adres;Oudezijdsvoorburgwal 42;
Status;Afgesloten;
Straathoogte;1,24;m + NAP
Bovenkant buis;1,17;m + NAP
Top filter;-1,33;m + NAP
Bodem filter;-2,33;m + NAP
Diameter filter;51;mm
x-coördinaat;121779;
y-coördinaat;487573;
;;
;;
datum;meting NAP;
2019-06-11 08:10;-0,41;
2019-01-30 08:38;-0,43;
2018-12-07 09:27;-0,40;
2018-10-11 09:40;-0,42;
2018-07-23 09:06;-0,41;
2018-05-30 09:13;-0,40;
2018-03-26 07:41;-0,43;
2018-02-01 09:28;-0,39;
2017-11-21 10:13;-0,38;
2017-10-03 10:09;-0,39;
2017-08-17 08:48;-0,41;
2017-07-05 07:23;-0,41;
2017-04-19 08:33;-0,50;
2017-02-28 11:14;-0,37;
2016-12-20 10:53;-0,38;
2016-10-05 10:29;-0,55;
2016-08-18 07:28;-0,54;
2016-06-15 07:21;-0,39;
2016-04-19 08:29;-0,40;
2016-02-15 10:02;-0,39;
2015-09-21 07:20;-0,34;
2015-07-30 09:26;-0,28;
2015-05-22 06:40;-0,41;
2015-03-25 10:04;-0,35;
2014-11-11 09:51;-0,38;
2014-09-11 07:42;-0,41;
2014-05-21 07:45;-0,39;
2014-03-24 14:21;-0,38;
2014-01-06 10:51;-0,37;
2013-11-06 12:50;-0,36;
2013-10-04 09:10;-0,41;
2013-09-27 07:58;-0,65;
2013-07-11 07:23;-0,35;
2013-05-23 08:34;-0,35;
2013-04-10 09:27;-0,37;
2012-10-22 10:24;-0,30;
2012-01-20 09:22;-0,36;
2011-07-01 06:00;-0,38;
2011-06-30 06:00;-0,42;
2011-06-29 06:00;-0,38;
2011-06-28 06:00;-0,46;
2011-06-27 06:00;-0,45;
2011-06-26 06:00;-0,46;
2011-06-25 06:00;-0,44;
2011-06-24 06:00;-0,46;
2011-06-23 06:50;-0,34;
2011-06-23 06:00;-0,35;
2011-06-22 06:00;-0,44;
2011-06-21 06:00;-0,46;
2011-06-20 06:00;-0,47;
2011-06-19 06:00;-0,46;
2011-06-18 06:00;-0,48;
2011-06-17 06:00;-0,47;
2011-06-16 06:00;-0,47;
2011-06-15 06:00;-0,44;
2011-06-14 06:00;-0,46;
2011-06-13 06:00;-0,46;
2011-06-12 06:00;-0,46;
2011-06-11 06:00;-0,46;
2011-06-10 06:00;-0,46;
2011-06-09 06:00;-0,46;
2011-06-08 06:00;-0,47;
2011-06-07 06:00;-0,47;
2011-06-06 06:00;-0,48;
2011-06-05 06:00;-0,48;
2011-06-04 06:00;-0,48;
2011-06-03 06:00;-0,36;
2011-06-02 06:00;-0,49;
2011-06-01 06:00;-0,49;
2011-05-31 06:00;-0,49;
2011-05-30 06:00;-0,48;
2011-05-29 06:00;-0,49;
2011-05-28 06:00;-0,48;
2011-05-27 06:00;-0,48;
2011-05-26 06:00;-0,48;
2011-05-25 06:00;-0,50;
2011-05-24 06:00;-0,54;
2011-05-23 06:00;-0,50;
2011-05-22 06:00;-0,50;
2011-05-21 06:00;-0,51;
2011-05-20 06:00;-0,49;
2011-05-19 06:00;-0,51;
2011-05-18 06:00;-0,49;
2011-05-17 06:00;-0,50;
2011-05-16 06:00;-0,50;
2011-05-15 06:00;-0,50;
2011-05-14 06:00;-0,49;
2011-05-13 06:00;-0,49;
2011-05-12 06:00;-0,48;
2011-05-11 06:00;-0,50;
2011-05-10 08:11;-0,40;
2011-05-10 06:00;-0,53;
2011-05-09 06:00;-0,55;
2011-05-08 06:00;-0,53;
